image,damage (%),quality,the number of green pixel (%)
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144552.jpg,39.0,high,84.56684578447393
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144554.jpg,39.0,high,78.56357080209536
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144558.jpg,39.0,high,88.4256505911188
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144601.jpg,39.0,high,84.72841725538255
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144604.jpg,39.0,high,83.21800559480327
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144608.jpg,39.0,high,83.42212880863129
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144610.jpg,39.0,high,87.92325217464438
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144612.jpg,39.0,high,78.77074772923875
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144614.jpg,39.0,high,84.12214252531078
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144616.jpg,39.0,high,84.9837777737729
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144618.jpg,39.0,high,84.69478886325771
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144620.jpg,39.0,high,82.49503896738433
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144623.jpg,39.0,high,84.11311905276817
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144625.jpg,39.0,high,81.54330666089965
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144629.jpg,39.0,high,79.06984893630656
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144634.jpg,39.0,high,79.17814312203639
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144638.jpg,39.0,high,57.131647082852744
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144642.jpg,39.0,high,54.76146494136871
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144645.jpg,39.0,high,69.5362686026208
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144648.jpg,39.0,high,81.47322143726771
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144653.jpg,39.0,high,78.94786310153145
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144656.jpg,39.0,high,78.55011694220173
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144658.jpg,39.0,high,78.08752943579393
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144702.jpg,39.0,high,85.4154026295976
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144709.jpg,39.0,high,84.4671495538575
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144711.jpg,39.0,high,84.18184011758298
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144716.jpg,39.0,high,87.0894007112649
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144718.jpg,39.0,high,80.754046921056
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144723.jpg,39.0,high,84.70639047081251
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144730.jpg,39.0,high,87.7152742735166
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144734.jpg,39.0,high,85.32068745594643
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144737.jpg,39.0,high,83.17529115404332
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144740.jpg,39.0,high,83.18591657455467
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144744.jpg,39.0,high,81.65302758153915
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144748.jpg,39.0,high,72.02174093697936
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144752.jpg,39.0,high,78.98462029828272
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144757.jpg,39.0,high,81.06656444236191
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144800.jpg,39.0,high,79.44238944556581
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144802.jpg,39.0,high,82.55232112248494
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144804.jpg,39.0,high,80.48151552287581
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144807.jpg,39.0,high,81.18955149461745
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144810.jpg,39.0,high,83.6556377555107
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144814.jpg,39.0,high,75.96506101419325
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144823.jpg,39.0,high,86.22806582804691
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144826.jpg,39.0,high,86.41931088203255
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144829.jpg,39.0,high,71.26935103085353
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144836.jpg,39.0,high,78.01076108547994
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144838.jpg,39.0,high,73.4581375953159
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144840.jpg,39.0,high,73.74623792531719
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144842.jpg,39.0,high,75.9671135100282
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144844.jpg,39.0,high,70.98515544902601
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144846.jpg,39.0,high,80.63506473872228
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144848.jpg,39.0,high,69.81847426470588
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144851.jpg,39.0,high,77.57793476867872
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144854.jpg,39.0,high,69.34772683583236
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144857.jpg,39.0,high,81.45323463331411
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144900.jpg,39.0,high,89.97470924644368
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144909.jpg,39.0,high,80.60181180315263
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144912.jpg,39.0,high,75.33524515811226
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144915.jpg,39.0,high,69.77782483499936
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144919.jpg,39.0,high,83.32340876505832
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144923.jpg,39.0,high,88.25651992823273
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144926.jpg,39.0,high,80.82998926694862
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144928.jpg,39.0,high,79.07068745594643
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144931.jpg,39.0,high,86.40366685890042
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144934.jpg,39.0,high,64.75361539632193
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144942.jpg,39.0,high,78.92662477572728
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144945.jpg,39.0,high,78.23798739266948
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144948.jpg,39.0,high,79.15323783721004
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_144954.jpg,39.0,high,76.73385837178009
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145001.jpg,39.0,high,85.13785262879662
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145004.jpg,39.0,high,77.2684959911252
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145009.jpg,39.0,high,89.36258990932974
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145015.jpg,39.0,high,82.74412936130334
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145019.jpg,39.0,high,78.66425573497374
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145022.jpg,39.0,high,80.26785571254645
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145027.jpg,39.0,high,84.40128195886197
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145031.jpg,39.0,high,76.9017875736896
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145039.jpg,39.0,high,82.52797902249135
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145043.jpg,39.0,high,83.83113866461618
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145046.jpg,39.0,high,81.98495620674741
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145051.jpg,39.0,high,76.18887066673075
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145056.jpg,39.0,high,81.78062023420479
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145058.jpg,39.0,high,81.69749415288992
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145101.jpg,39.0,high,84.41994214965398
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145103.jpg,39.0,high,82.54422377611175
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145105.jpg,39.0,high,78.31784700195438
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145107.jpg,39.0,high,75.43928416955016
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145109.jpg,39.0,high,79.369288054274
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145112.jpg,39.0,high,78.15917906173907
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145115.jpg,39.0,high,83.15338952165834
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145117.jpg,39.0,high,77.29297575852236
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145119.jpg,39.0,high,82.79542924195822
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145122.jpg,39.0,high,77.22317838491605
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145126.jpg,39.0,high,79.59019417611816
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145129.jpg,39.0,high,83.70241964228502
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145132.jpg,39.0,high,84.27694326300782
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145136.jpg,39.0,high,80.41032896001538
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145139.jpg,39.0,high,84.04322155741382
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145146.jpg,39.0,high,79.84774485774702
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145153.jpg,39.0,high,84.83372030388952
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145157.jpg,39.0,high,84.41547421664744
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145201.jpg,39.0,high,81.13783861175189
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145206.jpg,39.0,high,79.3769723984365
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145209.jpg,39.0,high,83.96589002226708
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145211.jpg,39.0,high,82.79974699234269
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145214.jpg,39.0,high,79.4783456683327
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145216.jpg,39.0,high,79.36808659329745
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145218.jpg,39.0,high,77.12870100041651
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145220.jpg,39.0,high,84.01981809880816
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145222.jpg,39.0,high,82.40646876601949
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145227.jpg,39.0,high,78.89363465974625
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145229.jpg,39.0,high,86.20356103021274
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145231.jpg,39.0,high,85.56805074971165
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145234.jpg,39.0,high,82.69156544357939
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145238.jpg,39.0,high,80.69754070950276
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145240.jpg,39.0,high,82.85272391227733
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145242.jpg,39.0,high,82.0419880574779
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145245.jpg,39.0,high,85.91835171568627
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145251.jpg,39.0,high,81.03532645697167
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145255.jpg,39.0,high,70.78378558326925
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145259.jpg,39.0,high,70.79335972542611
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145302.jpg,39.0,high,76.70827726515442
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145305.jpg,39.0,high,80.79958980119825
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145309.jpg,39.0,high,78.38917123221837
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145313.jpg,39.0,high,86.97631319684737
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145316.jpg,39.0,high,85.08903076140587
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145320.jpg,39.0,high,83.89429045719595
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145325.jpg,39.0,high,78.54004219130462
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145329.jpg,39.0,high,90.25971831747405
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145334.jpg,39.0,high,76.98839288574906
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145336.jpg,39.0,high,88.18588403498654
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145340.jpg,39.0,high,88.92100293957452
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145402.jpg,39.0,high,88.74218549756505
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145405.jpg,39.0,high,85.48100740500448
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145408.jpg,39.0,high,84.15897481337306
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145410.jpg,39.0,high,85.6177611976163
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145414.jpg,39.0,high,81.84189474400871
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145416.jpg,39.0,high,83.23836785531206
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145418.jpg,39.0,high,82.63244355135845
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145421.jpg,39.0,high,92.89715043492888
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145424.jpg,39.0,high,91.64137341006663
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145426.jpg,39.0,high,88.14682403803025
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145428.jpg,39.0,high,86.9748489162822
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145431.jpg,39.0,high,88.5529303633218
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145433.jpg,39.0,high,87.22212460351788
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145435.jpg,39.0,high,85.05503942794438
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145438.jpg,39.0,high,81.15811326573112
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145440.jpg,39.0,high,88.18515815231322
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145442.jpg,39.0,high,87.35080608019351
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145444.jpg,39.0,high,86.10318897779699
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145447.jpg,39.0,high,87.62428863498015
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145449.jpg,39.0,high,85.99896223808152
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145451.jpg,39.0,high,85.39109807525952
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145453.jpg,39.0,high,87.28143422401641
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145456.jpg,39.0,high,88.95403060121107
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145458.jpg,39.0,high,85.47159596068819
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145502.jpg,39.0,high,83.9294957668525
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145504.jpg,39.0,high,79.9185809944893
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145507.jpg,39.0,high,84.83009089052288
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145509.jpg,39.0,high,86.46048595091631
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145511.jpg,39.0,high,82.21945385588876
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145513.jpg,39.0,high,83.98058288879278
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145515.jpg,39.0,high,85.06699146161732
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145518.jpg,39.0,high,86.99318371139306
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145527.jpg,39.0,high,83.1199488578111
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145529.jpg,39.0,high,81.46623794534153
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145531.jpg,39.0,high,86.04317850506216
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145534.jpg,39.0,high,77.76894203351276
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145536.jpg,39.0,high,85.34352772971934
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145538.jpg,39.0,high,84.87803669261822
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145542.jpg,39.0,high,78.13008117871331
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145544.jpg,39.0,high,78.07138480392157
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145547.jpg,39.0,high,83.71188114747532
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145551.jpg,39.0,high,81.43316022283096
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145554.jpg,39.0,high,81.46543697135718
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145558.jpg,39.0,high,83.35637385060232
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145600.jpg,39.0,high,86.30448375224272
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145602.jpg,39.0,high,86.03355430203126
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145604.jpg,39.0,high,74.64924848615917
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145606.jpg,39.0,high,76.90869597430475
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145610.jpg,39.0,high,83.0457711577278
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145614.jpg,39.0,high,89.00021175749711
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145616.jpg,39.0,high,87.55713197247853
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145621.jpg,39.0,high,81.76597742855311
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145623.jpg,39.0,high,82.28136664183647
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145625.jpg,39.0,high,84.03170755638857
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145628.jpg,39.0,high,73.37061867230553
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145631.jpg,39.0,high,80.72403542707933
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145635.jpg,39.0,high,78.93817632240805
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145646.jpg,39.0,high,80.11753542307446
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145648.jpg,39.0,high,86.02320421632706
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145656.jpg,39.0,high,90.18922009163143
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145700.jpg,39.0,high,76.89997286700628
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145703.jpg,39.0,high,80.23490314222094
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145706.jpg,39.0,high,80.69620158112264
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145709.jpg,39.0,high,64.99887613337819
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145712.jpg,39.0,high,88.17210477941177
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145716.jpg,39.0,high,77.18608327726515
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145719.jpg,39.0,high,84.32477642813662
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145722.jpg,39.0,high,80.54921033977317
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145726.jpg,39.0,high,83.41891239747532
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145730.jpg,39.0,high,82.95866523692811
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145735.jpg,39.0,high,73.08617278610791
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145739.jpg,39.0,high,79.33195515747148
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145742.jpg,39.0,high,71.48342384339357
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145746.jpg,39.0,high,75.7803614194861
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145749.jpg,39.0,high,75.28040347062027
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145755.jpg,39.0,high,79.4485219026336
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145759.jpg,39.0,high,80.62174854623223
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145853.jpg,39.0,high,74.42551392493272
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145856.jpg,39.0,high,83.73963990212097
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145900.jpg,39.0,high,86.71868742390747
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145902.jpg,39.0,high,72.61540032679738
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145905.jpg,39.0,high,80.1744796672754
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145908.jpg,39.0,high,81.62620746828144
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145910.jpg,39.0,high,82.60011674195822
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145913.jpg,39.0,high,77.92446865388311
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145916.jpg,39.0,high,87.27520164520057
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145918.jpg,39.0,high,88.168250092112
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145925.jpg,39.0,high,83.53736894063181
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145927(0).jpg,39.0,high,84.58147607490709
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145927.jpg,39.0,high,85.06677870290274
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145930.jpg,39.0,high,83.88094923426888
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145933.jpg,39.0,high,90.61865478421761
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145935.jpg,39.0,high,89.55658831138665
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145939.jpg,39.0,high,90.35851345235807
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145942.jpg,39.0,high,87.0174507200756
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145944.jpg,39.0,high,84.95227696879405
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145947.jpg,39.0,high,86.82723191400743
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145950.jpg,39.0,high,88.83181949250289
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145954.jpg,39.0,high,83.72378312027425
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145957.jpg,39.0,high,90.98699018005895
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_145959.jpg,39.0,high,89.21235722638728
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150004.jpg,39.0,high,87.15160134723824
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150008.jpg,39.0,high,87.20213779956427
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150010.jpg,39.0,high,91.83636051438549
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150016.jpg,39.0,high,89.34672061226452
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150019.jpg,39.0,high,86.90864341038703
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150022.jpg,39.0,high,88.1414675245098
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150025.jpg,39.0,high,90.63207109845573
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150029.jpg,39.0,high,88.9022926879085
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150031.jpg,39.0,high,87.64333679754581
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150034.jpg,39.0,high,91.08967754789823
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150037.jpg,39.0,high,83.37403282391388
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150042.jpg,39.0,high,89.79447758474305
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150044.jpg,39.0,high,81.7047279491862
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150046.jpg,39.0,high,85.53863998622326
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150051.jpg,39.0,high,86.76874829793029
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150054.jpg,39.0,high,92.47703958012944
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150101.jpg,39.0,high,92.11300941945406
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150111.jpg,39.0,high,91.16742208525567
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150114.jpg,39.0,high,90.0721777681661
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150128.jpg,39.0,high,81.54917629837884
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150132.jpg,39.0,high,72.32074202229911
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150136.jpg,39.0,high,76.98010781109829
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150138.jpg,39.0,high,66.7911430299244
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150142.jpg,39.0,high,77.0204819059977
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150155.jpg,39.0,high,88.7886169582212
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150158.jpg,39.0,high,81.19146632304883
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150205.jpg,39.0,high,88.30574228261567
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150208.jpg,39.0,high,89.56996707996923
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150212.jpg,39.0,high,86.26512339004229
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150215.jpg,39.0,high,90.32243207740612
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150219.jpg,39.0,high,88.39003227925157
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150221.jpg,39.0,high,84.833682758234
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150225.jpg,39.0,high,84.04506129453415
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150228.jpg,39.0,high,84.86972658753044
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150235.jpg,39.0,high,90.448372721229
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150237.jpg,39.0,high,90.70178086553248
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150239.jpg,39.0,high,90.73862566881328
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150243.jpg,39.0,high,91.51578319236191
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150246.jpg,39.0,high,90.28653843073177
/mnt/Plant_Images/TUM/20200811_ZR_3/20200811_150251.jpg,39.0,high,92.73890801214276
